docname,topic,proportion
newsgroups:15512,006,0.412361
newsgroups:15512,008,0.169767
newsgroups:15512,003,0.169668
newsgroups:15512,005,0.145356
newsgroups:15512,001,0.102849
newsgroups:15547,005,1.0
newsgroups:15582,005,1.0
newsgroups:15617,005,0.581065
newsgroups:15617,012,0.222718
newsgroups:15617,000,0.196217
newsgroups:15652,006,0.316954
newsgroups:15652,000,0.27084
newsgroups:15652,002,0.130216
newsgroups:15652,005,0.103382
newsgroups:15652,016,0.101255
newsgroups:15652,007,0.055169
newsgroups:15652,001,0.022184
newsgroups:15687,006,1.0
newsgroups:15722,005,1.0
newsgroups:15757,005,1.0
newsgroups:15792,005,0.48494
newsgroups:15792,000,0.311801
newsgroups:15792,006,0.091841
newsgroups:15792,002,0.090691
newsgroups:15792,003,0.020727
newsgroups:15827,005,0.8621
newsgroups:15827,000,0.1379
newsgroups:15862,005,0.416424
newsgroups:15862,006,0.257916
newsgroups:15862,002,0.147799
newsgroups:15862,001,0.136806
newsgroups:15862,003,0.036701
newsgroups:15862,008,0.004355
newsgroups:15897,005,1.0
newsgroups:15932,005,1.0
newsgroups:15967,000,0.547053
newsgroups:15967,005,0.275991
newsgroups:15967,001,0.161265
newsgroups:15967,006,0.015692
newsgroups:16002,000,0.610689
newsgroups:16002,001,0.161521
newsgroups:16002,007,0.070321
newsgroups:16002,002,0.06612
newsgroups:16002,004,0.052798
newsgroups:16002,003,0.038551
newsgroups:16037,012,1.0
newsgroups:16072,003,1.0
newsgroups:16107,005,0.603763
newsgroups:16107,000,0.274171
newsgroups:16107,002,0.122067
newsgroups:16142,005,1.0
newsgroups:16177,000,0.397232
newsgroups:16177,005,0.256274
newsgroups:16177,001,0.150506
newsgroups:16177,002,0.102891
newsgroups:16177,003,0.047195
newsgroups:16177,004,0.045903
newsgroups:16212,008,1.0
newsgroups:16247,001,1.0
newsgroups:16282,000,1.0
newsgroups:16317,005,1.0
newsgroups:16352,000,1.0
newsgroups:16387,000,0.536037
newsgroups:16387,003,0.256482
newsgroups:16387,001,0.207481
newsgroups:16422,000,1.0
newsgroups:16457,000,1.0
newsgroups:16492,001,1.0
newsgroups:16527,000,1.0
newsgroups:16562,006,1.0
newsgroups:16597,000,0.602462
newsgroups:16597,002,0.185631
newsgroups:16597,005,0.115289
newsgroups:16597,008,0.076231
newsgroups:16597,003,0.010607
newsgroups:16597,001,0.009781
newsgroups:16632,000,0.47401
newsgroups:16632,012,0.193946
newsgroups:16632,005,0.111236
newsgroups:16632,016,0.102077
newsgroups:16632,001,0.070869
newsgroups:16632,002,0.047862
newsgroups:16667,000,0.461216
newsgroups:16667,001,0.240628
newsgroups:16667,014,0.102703
newsgroups:16667,002,0.093122
newsgroups:16667,003,0.053445
newsgroups:16667,004,0.048886
newsgroups:16702,000,1.0
newsgroups:16737,000,0.543393
newsgroups:16737,008,0.265053
newsgroups:16737,005,0.173308
newsgroups:16737,002,0.018245
newsgroups:16772,000,1.0
newsgroups:16807,000,0.774304
newsgroups:16807,005,0.138365
newsgroups:16807,001,0.087332
newsgroups:16842,000,0.666565
newsgroups:16842,005,0.227926
newsgroups:16842,017,0.068093
newsgroups:16842,002,0.037415
newsgroups:16877,000,0.705424
newsgroups:16877,008,0.210247
newsgroups:16877,001,0.084328
newsgroups:16912,000,1.0
newsgroups:16947,001,1.0
newsgroups:16982,002,1.0
newsgroups:17017,000,1.0
newsgroups:17052,000,0.550576
newsgroups:17052,002,0.176665
newsgroups:17052,005,0.14553
newsgroups:17052,001,0.091027
newsgroups:17052,003,0.022181
newsgroups:17052,006,0.014021
newsgroups:17087,001,1.0
newsgroups:17122,000,0.541464
newsgroups:17122,002,0.225828
newsgroups:17122,001,0.128755
newsgroups:17122,008,0.103953
newsgroups:17157,000,0.658216
newsgroups:17157,001,0.216059
newsgroups:17157,005,0.125724
newsgroups:17192,000,0.533632
newsgroups:17192,005,0.235217
newsgroups:17192,002,0.149119
newsgroups:17192,001,0.057474
newsgroups:17192,004,0.017928
newsgroups:17192,003,0.006629
newsgroups:17227,000,1.0
newsgroups:17262,000,1.0
newsgroups:17297,000,1.0
newsgroups:17332,000,0.496879
newsgroups:17332,005,0.205302
newsgroups:17332,001,0.112464
newsgroups:17332,002,0.10386
newsgroups:17332,003,0.066799
newsgroups:17332,019,0.014697
newsgroups:17367,000,0.819632
newsgroups:17367,002,0.070403
newsgroups:17367,001,0.057643
newsgroups:17367,005,0.039291
newsgroups:17367,017,0.013031
newsgroups:17402,000,0.364058
newsgroups:17402,008,0.2875
newsgroups:17402,002,0.229082
newsgroups:17402,003,0.119361
newsgroups:17437,000,0.541536
newsgroups:17437,005,0.356068
newsgroups:17437,002,0.102396
newsgroups:17472,000,0.749983
newsgroups:17472,005,0.116758
newsgroups:17472,002,0.059722
newsgroups:17472,019,0.041496
newsgroups:17472,004,0.032042
newsgroups:17507,000,1.0
newsgroups:17542,000,1.0
newsgroups:17577,005,1.0
newsgroups:17612,000,0.848453
newsgroups:17612,005,0.093706
newsgroups:17612,019,0.035901
newsgroups:17612,002,0.021939
newsgroups:17647,000,0.735654
newsgroups:17647,005,0.102799
newsgroups:17647,001,0.049649
newsgroups:17647,002,0.033789
newsgroups:17647,006,0.030651
newsgroups:17647,008,0.028858
newsgroups:17647,003,0.0186
newsgroups:17682,001,1.0
newsgroups:17717,000,1.0
newsgroups:17752,000,0.587346
newsgroups:17752,002,0.162859
newsgroups:17752,001,0.091696
newsgroups:17752,005,0.088797
newsgroups:17752,008,0.042983
newsgroups:17752,003,0.026319
newsgroups:17787,005,1.0
newsgroups:17822,000,1.0
newsgroups:17857,000,0.579256
newsgroups:17857,002,0.210164
newsgroups:17857,005,0.116778
newsgroups:17857,001,0.03183
newsgroups:17857,003,0.026981
newsgroups:17857,006,0.023561
newsgroups:17857,016,0.011431
newsgroups:17892,000,1.0
newsgroups:17927,000,1.0
newsgroups:17962,000,0.605258
newsgroups:17962,001,0.135821
newsgroups:17962,002,0.109646
newsgroups:17962,012,0.061024
newsgroups:17962,003,0.058194
newsgroups:17962,016,0.030057
newsgroups:17997,005,1.0
newsgroups:18032,000,1.0
newsgroups:18067,002,1.0
newsgroups:18102,000,0.422221
newsgroups:18102,002,0.333906
newsgroups:18102,004,0.12844
newsgroups:18102,011,0.056554
newsgroups:18102,017,0.03098
newsgroups:18102,016,0.0279
newsgroups:18137,000,1.0
newsgroups:18172,000,0.434945
newsgroups:18172,005,0.276209
newsgroups:18172,002,0.164167
newsgroups:18172,001,0.124679
newsgroups:18207,000,1.0
newsgroups:18242,005,0.603763
newsgroups:18242,000,0.274171
newsgroups:18242,002,0.122067
newsgroups:18277,000,1.0
newsgroups:18312,000,1.0
newsgroups:18347,000,0.865698
newsgroups:18347,005,0.134302
newsgroups:18382,002,1.0
newsgroups:18417,005,1.0
newsgroups:18452,000,1.0
newsgroups:18487,000,0.446114
newsgroups:18487,002,0.265511
newsgroups:18487,004,0.087908
newsgroups:18487,003,0.080539
newsgroups:18487,001,0.066769
newsgroups:18487,005,0.02206
newsgroups:18487,016,0.01713
newsgroups:18487,012,0.013968
newsgroups:18522,003,1.0
newsgroups:18557,000,1.0
newsgroups:18592,000,0.463855
newsgroups:18592,002,0.192782
newsgroups:18592,001,0.082987
newsgroups:18592,012,0.061126
newsgroups:18592,003,0.052635
newsgroups:18592,004,0.050902
newsgroups:18592,017,0.04132
newsgroups:18592,005,0.020599
newsgroups:18592,016,0.015076
newsgroups:18592,015,0.014741
newsgroups:18627,000,1.0
newsgroups:18662,003,1.0
newsgroups:18697,016,1.0
newsgroups:18732,000,0.617224
newsgroups:18732,005,0.123556
newsgroups:18732,006,0.08449
newsgroups:18732,001,0.078982
newsgroups:18732,016,0.053567
newsgroups:18732,002,0.032281
newsgroups:18732,003,0.009901
newsgroups:18767,000,1.0
newsgroups:18802,000,1.0
newsgroups:18837,001,1.0
newsgroups:18872,000,0.49157
newsgroups:18872,007,0.225611
newsgroups:18872,012,0.121322
newsgroups:18872,002,0.118624
newsgroups:18872,003,0.042873
newsgroups:18907,000,0.474228
newsgroups:18907,002,0.362435
newsgroups:18907,001,0.124941
newsgroups:18907,019,0.038395
newsgroups:18942,000,0.43604
newsgroups:18942,005,0.33665
newsgroups:18942,002,0.081679
newsgroups:18942,001,0.063399
newsgroups:18942,003,0.044487
newsgroups:18942,016,0.018913
newsgroups:18942,004,0.018833
newsgroups:18977,000,0.511087
newsgroups:18977,001,0.169158
newsgroups:18977,005,0.12121
newsgroups:18977,002,0.101724
newsgroups:18977,003,0.076594
newsgroups:18977,019,0.020227
newsgroups:19012,000,0.756964
newsgroups:19012,008,0.1664
newsgroups:19012,019,0.076635
newsgroups:19047,001,1.0
newsgroups:19082,000,0.420745
newsgroups:19082,002,0.353307
newsgroups:19082,007,0.146695
newsgroups:19082,005,0.079252
newsgroups:19117,005,0.543839
newsgroups:19117,001,0.236487
newsgroups:19117,002,0.115944
newsgroups:19117,012,0.10373
newsgroups:19152,000,0.49157
newsgroups:19152,007,0.225611
newsgroups:19152,012,0.121322
newsgroups:19152,002,0.118624
newsgroups:19152,003,0.042873
newsgroups:19187,005,1.0
newsgroups:19222,001,0.425445
newsgroups:19222,005,0.368231
newsgroups:19222,006,0.09428
newsgroups:19222,002,0.086877
newsgroups:19222,000,0.025167
newsgroups:19257,000,1.0
newsgroups:19292,001,0.491545
newsgroups:19292,002,0.24147
newsgroups:19292,016,0.161338
newsgroups:19292,005,0.105647
newsgroups:19327,005,1.0
newsgroups:19362,000,1.0
newsgroups:19397,001,1.0
newsgroups:19432,005,1.0
newsgroups:19467,008,1.0
newsgroups:19502,006,0.341979
newsgroups:19502,012,0.261389
newsgroups:19502,016,0.160945
newsgroups:19502,005,0.158583
newsgroups:19502,002,0.077104
newsgroups:19537,005,0.670655
newsgroups:19537,000,0.24349
newsgroups:19537,001,0.085855
newsgroups:19572,005,0.551781
newsgroups:19572,006,0.242085
newsgroups:19572,001,0.129857
newsgroups:19572,000,0.076276
newsgroups:19607,008,1.0
newsgroups:19642,005,1.0
newsgroups:19677,000,1.0
newsgroups:19712,006,1.0
newsgroups:19747,006,1.0
newsgroups:19782,000,0.49474
newsgroups:19782,001,0.311486
newsgroups:19782,002,0.193773
newsgroups:19817,005,0.613063
newsgroups:19817,000,0.214328
newsgroups:19817,003,0.172608
newsgroups:19852,000,0.49474
newsgroups:19852,001,0.311486
newsgroups:19852,002,0.193773
newsgroups:19887,005,0.730309
newsgroups:19887,016,0.163203
newsgroups:19887,000,0.056981
newsgroups:19887,006,0.049507
newsgroups:19922,008,0.624569
newsgroups:19922,012,0.375431
newsgroups:19957,000,0.436573
newsgroups:19957,005,0.23975
newsgroups:19957,006,0.154948
newsgroups:19957,012,0.124451
newsgroups:19957,001,0.044278
newsgroups:19992,005,1.0
newsgroups:21,005,0.45962
newsgroups:21,000,0.343673
newsgroups:21,004,0.070968
newsgroups:21,012,0.066963
newsgroups:21,006,0.058776
newsgroups:56,005,0.378145
newsgroups:56,012,0.295371
newsgroups:56,001,0.107995
newsgroups:56,003,0.102021
newsgroups:56,002,0.074474
newsgroups:56,016,0.041995
newsgroups:91,000,0.464943
newsgroups:91,002,0.30977
newsgroups:91,005,0.162139
newsgroups:91,003,0.063148
newsgroups:126,005,0.863992
newsgroups:126,006,0.110765
newsgroups:126,000,0.025242
newsgroups:161,000,1.0
newsgroups:196,005,1.0
newsgroups:231,005,1.0
newsgroups:266,015,1.0
newsgroups:301,005,1.0
newsgroups:336,006,1.0
newsgroups:371,005,1.0
newsgroups:406,000,0.683989
newsgroups:406,005,0.316011
newsgroups:441,000,1.0
newsgroups:476,000,0.584093
newsgroups:476,001,0.247881
newsgroups:476,005,0.097226
newsgroups:476,016,0.0708
newsgroups:511,008,1.0
newsgroups:546,002,0.453065
newsgroups:546,000,0.352217
newsgroups:546,001,0.194718
newsgroups:581,016,1.0
newsgroups:616,005,1.0
newsgroups:651,005,1.0
newsgroups:686,005,0.730309
newsgroups:686,016,0.163203
newsgroups:686,000,0.056981
newsgroups:686,006,0.049507
newsgroups:721,012,1.0
newsgroups:756,005,1.0
newsgroups:791,006,1.0
newsgroups:826,005,1.0
newsgroups:861,000,0.605202
newsgroups:861,002,0.201959
newsgroups:861,001,0.129806
newsgroups:861,008,0.063033
newsgroups:896,000,1.0
newsgroups:931,005,0.392307
newsgroups:931,000,0.170679
newsgroups:931,012,0.104291
newsgroups:931,001,0.092107
newsgroups:931,011,0.08851
newsgroups:931,006,0.052748
newsgroups:931,002,0.047761
newsgroups:931,016,0.034976
newsgroups:931,004,0.008204
newsgroups:931,008,0.006313
newsgroups:966,008,1.0
newsgroups:1001,016,1.0
newsgroups:1036,009,1.0
newsgroups:1071,001,0.447774
newsgroups:1071,003,0.251718
newsgroups:1071,011,0.144431
newsgroups:1071,009,0.086276
newsgroups:1071,005,0.035424
newsgroups:1071,000,0.03124
newsgroups:1071,002,0.003138
newsgroups:1106,009,1.0
newsgroups:1141,003,1.0
newsgroups:1176,001,0.521159
newsgroups:1176,003,0.266073
newsgroups:1176,012,0.068466
newsgroups:1176,006,0.050232
newsgroups:1176,010,0.049019
newsgroups:1176,000,0.024161
newsgroups:1176,004,0.020891
newsgroups:1211,003,1.0
newsgroups:1246,001,1.0
newsgroups:1281,004,1.0
newsgroups:1316,001,1.0
newsgroups:1351,009,1.0
newsgroups:1386,009,1.0
newsgroups:1421,001,1.0
newsgroups:1456,001,0.890634
newsgroups:1456,005,0.109366
newsgroups:1491,001,0.453727
newsgroups:1491,003,0.145226
newsgroups:1491,009,0.128015
newsgroups:1491,013,0.090043
newsgroups:1491,004,0.085924
newsgroups:1491,002,0.046013
newsgroups:1491,007,0.028528
newsgroups:1491,010,0.015783
newsgroups:1491,000,0.006741
newsgroups:1526,001,1.0
newsgroups:1561,001,0.370281
newsgroups:1561,003,0.345744
newsgroups:1561,009,0.283975
newsgroups:1596,001,1.0
newsgroups:1631,009,1.0
newsgroups:1666,009,1.0
newsgroups:1701,009,1.0
newsgroups:1736,010,1.0
newsgroups:1771,004,1.0
newsgroups:1806,009,1.0
newsgroups:1841,003,1.0
newsgroups:1876,009,1.0
newsgroups:1911,010,1.0
newsgroups:1946,001,1.0
newsgroups:1981,003,1.0
newsgroups:2016,013,0.322833
newsgroups:2016,006,0.240819
newsgroups:2016,004,0.240365
newsgroups:2016,008,0.195983
newsgroups:2051,004,1.0
newsgroups:2086,013,0.66766
newsgroups:2086,001,0.103232
newsgroups:2086,009,0.079483
newsgroups:2086,000,0.068414
newsgroups:2086,007,0.041129
newsgroups:2086,003,0.029139
newsgroups:2086,002,0.010942
newsgroups:2121,001,1.0
newsgroups:2156,013,1.0
newsgroups:2191,004,1.0
newsgroups:2226,009,1.0
newsgroups:2261,012,1.0
newsgroups:2296,013,1.0
newsgroups:2331,004,1.0
newsgroups:2366,004,0.392183
newsgroups:2366,010,0.386582
newsgroups:2366,009,0.221235
newsgroups:2401,013,1.0
newsgroups:2436,001,0.402605
newsgroups:2436,009,0.345835
newsgroups:2436,003,0.251561
newsgroups:2471,013,0.401234
newsgroups:2471,018,0.313236
newsgroups:2471,009,0.28553
newsgroups:2506,001,1.0
newsgroups:2541,009,1.0
newsgroups:2576,011,1.0
newsgroups:2611,003,1.0
newsgroups:2646,000,0.363737
newsgroups:2646,010,0.353736
newsgroups:2646,004,0.19684
newsgroups:2646,002,0.085687
newsgroups:2681,013,0.437959
newsgroups:2681,003,0.264195
newsgroups:2681,004,0.076101
newsgroups:2681,019,0.070755
newsgroups:2681,009,0.068986
newsgroups:2681,017,0.058161
newsgroups:2681,001,0.023843
newsgroups:2716,013,1.0
newsgroups:2751,001,0.413106
newsgroups:2751,013,0.295645
newsgroups:2751,004,0.29125
newsgroups:2786,004,1.0
newsgroups:2821,004,1.0
newsgroups:2856,013,0.481749
newsgroups:2856,004,0.319465
newsgroups:2856,007,0.198786
newsgroups:2891,000,1.0
newsgroups:2926,013,1.0
newsgroups:2961,019,1.0
newsgroups:2996,001,1.0
newsgroups:3031,018,0.456727
newsgroups:3031,004,0.410208
newsgroups:3031,000,0.090105
newsgroups:3031,003,0.04296
newsgroups:3066,004,1.0
newsgroups:3101,004,1.0
newsgroups:3136,018,0.702276
newsgroups:3136,004,0.2336
newsgroups:3136,002,0.064125
newsgroups:3171,013,1.0
newsgroups:3206,011,1.0
newsgroups:3241,018,0.404783
newsgroups:3241,004,0.222691
newsgroups:3241,003,0.204416
newsgroups:3241,016,0.168111
newsgroups:3276,007,0.297982
newsgroups:3276,002,0.175423
newsgroups:3276,000,0.1327
newsgroups:3276,019,0.124105
newsgroups:3276,012,0.094789
newsgroups:3276,001,0.090473
newsgroups:3276,003,0.084529
newsgroups:3311,004,1.0
newsgroups:3346,003,1.0
newsgroups:3381,010,0.575188
newsgroups:3381,003,0.228685
newsgroups:3381,016,0.196127
newsgroups:3416,010,1.0
newsgroups:3451,018,0.506207
newsgroups:3451,004,0.408529
newsgroups:3451,003,0.085263
newsgroups:3486,010,1.0
newsgroups:3521,003,1.0
newsgroups:3556,014,1.0
newsgroups:3591,007,1.0
newsgroups:3626,003,1.0
newsgroups:3661,002,1.0
newsgroups:3696,004,1.0
newsgroups:3731,004,1.0
newsgroups:3766,018,0.419445
newsgroups:3766,004,0.363362
newsgroups:3766,003,0.134269
newsgroups:3766,001,0.082923
newsgroups:3801,010,1.0
newsgroups:3836,004,0.265931
newsgroups:3836,003,0.244476
newsgroups:3836,013,0.233859
newsgroups:3836,018,0.185795
newsgroups:3836,009,0.069938
newsgroups:3871,004,0.516126
newsgroups:3871,018,0.237317
newsgroups:3871,001,0.108919
newsgroups:3871,012,0.065782
newsgroups:3871,003,0.064409
newsgroups:3871,010,0.007448
newsgroups:3906,010,1.0
newsgroups:3941,004,1.0
newsgroups:3976,003,1.0
newsgroups:4011,010,1.0
newsgroups:4046,011,0.655536
newsgroups:4046,003,0.145112
newsgroups:4046,007,0.132647
newsgroups:4046,002,0.066705
newsgroups:4081,003,1.0
newsgroups:4116,004,1.0
newsgroups:4151,004,1.0
newsgroups:4186,011,1.0
newsgroups:4221,003,1.0
newsgroups:4256,010,0.655436
newsgroups:4256,003,0.344563
newsgroups:4291,018,1.0
newsgroups:4326,010,1.0
newsgroups:4361,002,1.0
newsgroups:4396,007,1.0
newsgroups:4431,010,1.0
newsgroups:4466,007,0.79581
newsgroups:4466,001,0.132337
newsgroups:4466,019,0.071853
newsgroups:4501,007,0.399426
newsgroups:4501,002,0.306097
newsgroups:4501,004,0.294476
newsgroups:4536,003,1.0
newsgroups:4571,004,1.0
newsgroups:4606,010,1.0
newsgroups:4641,004,1.0
newsgroups:4676,004,1.0
newsgroups:4711,018,1.0
newsgroups:4746,007,1.0
newsgroups:4781,004,1.0
newsgroups:4816,007,1.0
newsgroups:4851,007,1.0
newsgroups:4886,011,0.473757
newsgroups:4886,003,0.226604
newsgroups:4886,004,0.150848
newsgroups:4886,010,0.121901
newsgroups:4886,002,0.026891
newsgroups:4921,007,1.0
newsgroups:4956,008,1.0
newsgroups:4991,003,1.0
newsgroups:5026,013,1.0
newsgroups:5061,001,0.518802
newsgroups:5061,013,0.254968
newsgroups:5061,019,0.155272
newsgroups:5061,003,0.070958
newsgroups:5096,001,1.0
newsgroups:5131,019,1.0
newsgroups:5166,003,1.0
newsgroups:5201,001,0.488784
newsgroups:5201,013,0.336221
newsgroups:5201,000,0.174994
newsgroups:5236,013,1.0
newsgroups:5271,004,1.0
newsgroups:5306,003,1.0
newsgroups:5341,001,1.0
newsgroups:5376,004,1.0
newsgroups:5411,009,1.0
newsgroups:5446,009,1.0
newsgroups:5481,003,1.0
newsgroups:5516,004,0.573314
newsgroups:5516,010,0.243182
newsgroups:5516,003,0.183504
newsgroups:5551,001,1.0
newsgroups:5586,001,0.782727
newsgroups:5586,002,0.217273
newsgroups:5621,003,1.0
newsgroups:5656,013,1.0
newsgroups:5691,013,1.0
newsgroups:5726,004,1.0
newsgroups:5761,004,1.0
newsgroups:5796,000,1.0
newsgroups:5831,003,0.298856
newsgroups:5831,013,0.185059
newsgroups:5831,009,0.155996
newsgroups:5831,004,0.074762
newsgroups:5831,001,0.062565
newsgroups:5831,012,0.058048
newsgroups:5831,007,0.05683
newsgroups:5831,002,0.045764
newsgroups:5831,011,0.042806
newsgroups:5831,000,0.019313
newsgroups:5866,001,1.0
newsgroups:5901,013,0.725466
newsgroups:5901,003,0.274534
newsgroups:5936,011,1.0
newsgroups:5971,011,0.553719
newsgroups:5971,003,0.240866
newsgroups:5971,009,0.205415
newsgroups:6006,000,1.0
newsgroups:6041,005,1.0
newsgroups:6076,002,1.0
newsgroups:6111,007,1.0
newsgroups:6146,004,1.0
newsgroups:6181,007,1.0
newsgroups:6216,012,1.0
newsgroups:6251,003,1.0
newsgroups:6286,016,1.0
newsgroups:6321,011,1.0
newsgroups:6356,007,0.545859
newsgroups:6356,003,0.199739
newsgroups:6356,002,0.096791
newsgroups:6356,001,0.09087
newsgroups:6356,010,0.066742
newsgroups:6391,007,0.440433
newsgroups:6391,003,0.272858
newsgroups:6391,001,0.146354
newsgroups:6391,019,0.090318
newsgroups:6391,000,0.016865
newsgroups:6391,010,0.012142
newsgroups:6391,012,0.011287
newsgroups:6391,002,0.009743
newsgroups:6426,007,1.0
newsgroups:6461,007,1.0
newsgroups:6496,007,0.293761
newsgroups:6496,006,0.219207
newsgroups:6496,004,0.156378
newsgroups:6496,002,0.086622
newsgroups:6496,015,0.070108
newsgroups:6496,014,0.063918
newsgroups:6496,003,0.062195
newsgroups:6496,000,0.04781
newsgroups:6531,007,1.0
newsgroups:6566,007,1.0
newsgroups:6601,007,1.0
newsgroups:6636,002,1.0
newsgroups:6671,007,0.665132
newsgroups:6671,013,0.081315
newsgroups:6671,002,0.06837
newsgroups:6671,003,0.066905
newsgroups:6671,004,0.061509
newsgroups:6671,001,0.056768
newsgroups:6706,007,0.683908
newsgroups:6706,003,0.316092
newsgroups:6741,007,0.311655
newsgroups:6741,002,0.269462
newsgroups:6741,006,0.202013
newsgroups:6741,000,0.071175
newsgroups:6741,001,0.051944
newsgroups:6741,004,0.033691
newsgroups:6741,003,0.030321
newsgroups:6741,016,0.02974
newsgroups:6776,007,1.0
newsgroups:6811,001,0.494075
newsgroups:6811,004,0.383199
newsgroups:6811,007,0.122726
newsgroups:6846,007,1.0
newsgroups:6881,004,1.0
newsgroups:6916,010,1.0
newsgroups:6951,003,1.0
newsgroups:6986,007,1.0
newsgroups:7021,002,1.0
newsgroups:7056,002,1.0
newsgroups:7091,002,1.0
newsgroups:7126,007,1.0
newsgroups:7161,014,1.0
newsgroups:7196,003,1.0
newsgroups:7231,012,1.0
newsgroups:7266,002,1.0
newsgroups:7301,014,0.300074
newsgroups:7301,003,0.202239
newsgroups:7301,002,0.193831
